ObjectID,Plat-Lot#,StreetAddress,city,state,Zip,ZipCode,geo_score,geo_address,geo_lat,geo_lon,List_type,Class Desc,Housing Units,Tax_Value$,Tax_Value,Tax_Bill$,Tax_Bill
108-0182-0000,108-0182-0000,60 RALPH ST,Providence,RI,2909,02909,100,"60 RALPH ST, PROVIDENCE, 02909",41.81307364,-71.45316007,Waste Collection ID,2 -5 Family,2,"$85,800.00 ",85800.00,"$2,895.76 ",2895.76
108-0221-0000,108-0221-0000,7 DEBORAH ST,Providence,RI,2909,02909,100,"7 DEBORAH ST, PROVIDENCE, 02909",41.81320652,-71.45191176,Waste Collection ID,2 -5 Family,2,"$113,000.00 ",113000.00,"$3,813.76 ",3813.76
108-0234-0000,108-0234-0000,123 WEBSTER AVE,Providence,RI,2909,02909,100,"123 WEBSTER AV, PROVIDENCE, 02909",41.81272572,-71.45058368,Waste Collection ID,2 -5 Family,3,"$159,900.00 ",159900.00,"$5,396.64 ",5396.64
108-0237-0000,108-0237-0000,107 WEBSTER AVE,Providence,RI,2909,02909,100,"107 WEBSTER AV, PROVIDENCE, 02909",41.81327942,-71.4507794,Waste Collection ID,2 -5 Family,2,"$123,700.00 ",123700.00,"$4,174.88 ",4174.88
108-0254-0000,108-0254-0000,66 DORCHESTER AVE,Providence,RI,2909,02909,100,"66 DORCHESTER AV, PROVIDENCE, 02909",41.81168748,-71.45301207,Waste Collection ID,2 -5 Family,3,"$160,700.00 ",160700.00,"$5,423.64 ",5423.64
108-0273-0000,108-0273-0000,107 POCASSET AVE,Providence,RI,2909,02909,100,"107 POCASSET AV, PROVIDENCE, 02909",41.81152284,-71.45162852,Waste Collection ID,Apartment Building,6,"$231,200.00 ",231200.00,"$8,496.60 ",8496.60
108-0309-0000,108-0309-0000,234 Laurel Hill Ave,Providence,RI,2909,02909,68.5,"236 LAUREL HILL AV, PROVIDENCE, 02909",41.8105325,-71.45389886,Unconfirmed Vacated,CI Vacant Land,0,"$26,000.00 ",26000.00,$955.52 ,955.52
108-0368-0000,108-0368-0000,195 STERLING AVE,Providence,RI,2909,02909,100,"195 STERLING AV, PROVIDENCE, 02909",41.81027971,-71.45124812,Waste Collection ID,2 -5 Family,2,"$69,600.00 ",69600.00,"$2,349.00 ",2349.00
108-0398-0000,108-0398-0000,98 ROOSEVELT ST,Providence,RI,2909,02909,100,"98 ROOSEVELT ST, PROVIDENCE, 02909",41.8117016,-71.44734203,Waste Collection ID,2 -5 Family,2,"$161,300.00 ",161300.00,"$5,443.88 ",5443.88
108-0433-0000,108-0433-0000,222 MAGNOLIA ST,Providence,RI,2909,02909,100,"222 MAGNOLIA ST, PROVIDENCE, 02909",41.8119921,-71.44899238,Waste Collection ID,2 -5 Family,3,"$147,600.00 ",147600.00,"$2,841.32 ",2841.32
108-0434-0000,108-0434-0000,230 MAGNOLIA ST,Providence,RI,2909,02909,100,"230 MAGNOLIA ST, PROVIDENCE, 02909",41.81196606,-71.44921313,Waste Collection ID,2 -5 Family,2,"$94,500.00 ",94500.00,"$3,189.40 ",3189.40
108-0440-0000,108-0440-0000,199 MAGNOLIA ST,Providence,RI,2909,02909,100,"199 MAGNOLIA ST, PROVIDENCE, 02909",41.81261806,-71.44843507,Waste Collection ID,Single Family,1,"$118,600.00 ",118600.00,"$4,002.76 ",4002.76
108-0448-0000,108-0448-0000,30 POCASSET AVE,Providence,RI,2909,02909,100,"30 POCASSET AV, PROVIDENCE, 02909",41.81279828,-71.44872321,Waste Collection ID,2 -5 Family,3,"$137,200.00 ",137200.00,"$3,734.64 ",3734.64
108-0476-0000,108-0476-0000,22 DUNFORD ST,Providence,RI,2909,02909,100,"22 DUNFORD ST, PROVIDENCE, 02909",41.81309879,-71.44954024,Waste Collection ID,Single Family,1,"$69,500.00 ",69500.00,"$2,345.64 ",2345.64
109-0018-0000,109-0018-0000,139 Prudence Ave,Providence,RI,2909,02909,100,"139 PRUDENCE AV, PROVIDENCE, 02909",41.80592666,-71.45909055,Waste Collection ID,Single Family,1,"$129,200.00 ",129200.00,"$4,360.52 ",4360.52
109-0050-0000,109-0050-0000,0 Prudence Ave,Providence,RI,2909,02909,68.48,"20 PRUDENCE AV, PROVIDENCE, 02909",41.80797974,-71.46357928,City-owned Tax Sale,Residential Vacant Land,0,"$10,200.00 ",10200.00,$344.28 ,344.28
109-0051-0000,109-0051-0000,144 Prudence Ave,Providence,RI,2909,02909,100,"144 PRUDENCE AV, PROVIDENCE, 02909",41.80608661,-71.4587071,City-owned Tax Sale,Residential Vacant Land,0,"$10,200.00 ",10200.00,$344.28 ,344.28
109-0052-0000,109-0052-0000,140 Prudence Ave,Providence,RI,2909,02909,100,"140 PRUDENCE AV, PROVIDENCE, 02909",41.80613334,-71.45882296,City-owned Tax Sale,Residential Vacant Land,0,"$10,200.00 ",10200.00,$344.28 ,344.28
109-0055-0000,109-0055-0000,604R Union Ave,Providence,RI,2909,02909,100,"604 UNION AV, PROVIDENCE, 02909",41.80689934,-71.45858372,City-owned Tax Sale,Residential Vacant Land,0,$100.00 ,100.00,$3.40 ,3.40
109-0056-0000,109-0056-0000,606R Union Ave,Providence,RI,2909,02909,100,"606 UNION AV, PROVIDENCE, 02909",41.80693127,-71.45866206,City-owned Tax Sale,Residential Vacant Land,0,"$10,100.00 ",10100.00,$340.88 ,340.88
109-0060-0000,109-0060-0000,616 UNION AVE,Providence,RI,2909,02909,100,"616 UNION AV, PROVIDENCE, 02909",41.80706558,-71.45899159,Unconfirmed Vacated,CI Vacant Land,0,"$81,000.00 ",81000.00,"$2,976.76 ",2976.76
109-0072-0000,109-0072-0000,605 UNION AVE,Providence,RI,2909,02909,100,"605 UNION AV, PROVIDENCE, 02909",41.80718046,-71.45859942,Waste Collection ID,2 -5 Family,2,"$97,400.00 ",97400.00,"$3,287.28 ",3287.28
109-0080-0000,109-0080-0000,573 UNION AVE,Providence,RI,2909,02909,100,"573 UNION AV, PROVIDENCE, 02909",41.80675988,-71.45758339,Waste Collection ID,2 -5 Family,2,"$92,900.00 ",92900.00,"$3,135.40 ",3135.40
109-0100-0000,109-0100-0000,68 MOOREFIELD ST,Providence,RI,2909,02909,68.5,"66 MOOREFIELD ST, PROVIDENCE, 02909",41.80783942,-71.45910036,City-owned Tax Sale,CI Vacant Land,0,"$5,500.00 ",5500.00,$202.16 ,202.16
109-0111-0000,109-0111-0000,21 Moorefield St,Providence,RI,2909,02909,100,"21 MOOREFIELD ST, PROVIDENCE, 02909",41.80738416,-71.45745898,Waste Collection ID,2 -5 Family,2,"$110,800.00 ",110800.00,"$3,739.52 ",3739.52
109-0154-0000,109-0154-0000,52 SOPHIA ST,Providence,RI,2909,02909,100,"52 SOPHIA ST, PROVIDENCE, 02909",41.80842895,-71.45728931,Waste Collection ID,2 -5 Family,2,"$135,900.00 ",135900.00,"$4,586.64 ",4586.64
109-0177-0000,109-0177-0000,82 SIMMONS ST,Providence,RI,2909,02909,100,"82 SIMMONS ST, PROVIDENCE, 02909",41.80840328,-71.45637192,Waste Collection ID,2 -5 Family,2,"$107,600.00 ",107600.00,"$3,631.52 ",3631.52
109-0187-0000,109-0187-0000,26 ETHAN ST,Providence,RI,2909,02909,79,"27 ETHAN ST, PROVIDENCE, 02909",41.80952962,-71.45746919,City-owned Tax Sale,Residential Vacant Land,0,"$14,400.00 ",14400.00,$486.00 ,486.00
109-0208-0000,109-0208-0000,140 MERCY ST,Providence,RI,2909,02909,100,"140 MERCY ST, PROVIDENCE, 02909",41.80906345,-71.45630592,City-owned Tax Sale,Residential Vacant Land,0,"$15,000.00 ",15000.00,$506.28 ,506.28
109-0280-0000,109-0280-0000,156 DORCHESTER AVE,Providence,RI,2909,02909,100,"156 DORCHESTER AV, PROVIDENCE, 02909",41.81020138,-71.45618678,Waste Collection ID,Single Family,1,"$120,300.00 ",120300.00,"$4,060.16 ",4060.16
109-0312-0000,109-0312-0000,7 WAKEFIELD AVE,Providence,RI,2909,02909,100,"7 WAKEFIELD AV, PROVIDENCE, 02909",41.80905457,-71.45384973,Waste Collection ID,Single Family,1,"$123,200.00 ",123200.00,"$4,158.00 ",4158.00
109-0321-0000,109-0321-0000,46 MAGDALENE ST,Providence,RI,2909,02909,100,"46 MAGDALENE ST, PROVIDENCE, 02909",41.80840687,-71.45407011,Waste Collection ID,2 -5 Family,2,"$105,900.00 ",105900.00,"$2,038.60 ",2038.60
109-0332-0000,109-0332-0000,9 MAGDALENE ST,Providence,RI,2909,02909,100,"9 MAGDALENE ST, PROVIDENCE, 02909",41.80819318,-71.45531998,Waste Collection ID,2 -5 Family,3,"$124,200.00 ",124200.00,"$4,191.76 ",4191.76
109-0334-0000,109-0334-0000,21 MAGDALENE ST,Providence,RI,2909,02909,100,"21 MAGDALENE ST, PROVIDENCE, 02909",41.80819305,-71.45498005,Waste Collection ID,2 -5 Family,3,"$116,700.00 ",116700.00,"$3,938.64 ",3938.64
109-0335-0000,109-0335-0000,29 MAGDALENE ST,Providence,RI,2909,02909,100,"29 MAGDALENE ST, PROVIDENCE, 02909",41.80816618,-71.45474747,Waste Collection ID,Single Family,1,"$99,900.00 ",99900.00,"$3,371.64 ",3371.64
109-0367-0000,109-0367-0000,28 HILLHURST AVE,Providence,RI,2909,02909,100,"28 HILLHURST AV, PROVIDENCE, 02909",41.80749036,-71.4551505,Waste Collection ID,2 -5 Family,2,"$110,400.00 ",110400.00,"$3,726.00 ",3726.00
109-0414-0000,109-0414-0000,27 WHAT CHEER AVE,Providence,RI,2909,02909,100,"27 WHAT CHEER AV, PROVIDENCE, 02909",41.80679249,-71.45563055,Waste Collection ID,Single Family,1,"$105,300.00 ",105300.00,"$3,553.88 ",3553.88
109-0426-0000,109-0426-0000,539 UNION AVE,Providence,RI,2909,02909,100,"539 UNION AV, PROVIDENCE, 02909",41.80653927,-71.45624839,Waste Collection ID,2 -5 Family,2,"$117,700.00 ",117700.00,"$3,972.40 ",3972.40
109-0430-0000,109-0430-0000,525 UNION AVE,Providence,RI,2909,02909,100,"525 UNION AV, PROVIDENCE, 02909",41.80649901,-71.45564859,Waste Collection ID,2 -5 Family,2,"$92,400.00 ",92400.00,"$3,118.52 ",3118.52
109-0437-0000,109-0437-0000,497 Union Ave,Providence,RI,2909,02909,100,"497 UNION AV, PROVIDENCE, 02909",41.80645855,-71.45453424,Waste Collection ID,2 -5 Family,3,"$90,200.00 ",90200.00,"$3,044.28 ",3044.28
109-0490-0000,109-0490-0000,551 UNION AVE,Providence,RI,2909,02909,100,"551 UNION AV, PROVIDENCE, 02909",41.80651942,-71.45667378,Waste Collection ID,2 -5 Family,2,"$68,500.00 ",68500.00,"$2,311.88 ",2311.88
109-0529-0000,109-0529-0000,84 WHAT CHEER AVE,Providence,RI,2909,02909,100,"84 WHAT CHEER AV, PROVIDENCE, 02909",41.80686006,-71.45300125,City-owned Tax Sale,Residential Vacant Land,0,$100.00 ,100.00,$3.40 ,3.40
109-0535-0000,109-0535-0000,63 HILLHURST AVE,Providence,RI,2909,02909,100,"63 HILLHURST AV, PROVIDENCE, 02909",41.80722534,-71.45383833,Waste Collection ID,2 -5 Family,3,"$107,000.00 ",107000.00,"$3,611.28 ",3611.28
109-0581-0000,109-0581-0000,172 POCASSET AVE,Providence,RI,2909,02909,100,"172 POCASSET AV, PROVIDENCE, 02909",41.81026084,-71.45420029,Waste Collection ID,2 -5 Family,2,"$86,900.00 ",86900.00,"$2,932.88 ",2932.88
109-0597-0000,109-0597-0000,84 LOWELL AVE,Providence,RI,2909,02909,100,"84 LOWELL AV, PROVIDENCE, 02909",41.81127933,-71.45723274,Waste Collection ID,2 -5 Family,2,"$89,700.00 ",89700.00,"$3,027.40 ",3027.40
109-0629-0000,109-0629-0000,92 MURRAY ST,Providence,RI,2909,02909,100,"92 MURRAY ST, PROVIDENCE, 02909",41.80842186,-71.45830813,Waste Collection ID,2 -5 Family,2,"$104,500.00 ",104500.00,"$3,526.88 ",3526.88
110-0014-0000,110-0014-0000,67 DANIEL AVE,Providence,RI,2909,02909,100,"67 DANIEL AV, PROVIDENCE, 02909",41.81098525,-71.45834226,Waste Collection ID,2 -5 Family,2,"$113,500.00 ",113500.00,"$3,830.64 ",3830.64
110-0021-0000,110-0021-0000,37 DANIEL AVE,Providence,RI,2909,02909,100,"37 DANIEL AV, PROVIDENCE, 02909",41.81158124,-71.45925437,Waste Collection ID,2 -5 Family,3,"$125,000.00 ",125000.00,"$4,218.76 ",4218.76
110-0034-0000,110-0034-0000,1 SANFORD ST,Providence,RI,2909,02909,100,"1 SANFORD ST, PROVIDENCE, 02909",41.81201819,-71.46090019,Waste Collection ID,2 -5 Family,3,"$98,400.00 ",98400.00,"$3,321.00 ",3321.00
110-0053-0000,110-0053-0000,72 MERCY ST,Providence,RI,2909,02909,100,"72 MERCY ST, PROVIDENCE, 02909",41.81061717,-71.45843195,Waste Collection ID,2 -5 Family,2,"$65,100.00 ",65100.00,"$2,197.16 ",2197.16
110-0246-0000,110-0246-0000,82 Moorefield St,Providence,RI,2909,02909,100,"82 MOOREFIELD ST, PROVIDENCE, 02909",41.80795385,-71.45968606,Waste Collection ID,Single Family,1,"$119,400.00 ",119400.00,"$4,029.76 ",4029.76
110-0250-0000,110-0250-0000,33 SILVER LAKE AVE,Providence,RI,2909,02909,100,"33 SILVER LAKE AV, PROVIDENCE, 02909",41.8076593,-71.45950734,Waste Collection ID,2 -5 Family,2,"$106,900.00 ",106900.00,"$3,607.88 ",3607.88
110-0290-0000,110-0290-0000,716 UNION AVE,Providence,RI,2909,02909,100,"716 UNION AV, PROVIDENCE, 02909",41.8084434,-71.46255733,Waste Collection ID,Single Family,1,"$86,700.00 ",86700.00,"$2,926.16 ",2926.16
110-0323-0000,110-0323-0000,70 Silver Lake Ave,Providence,RI,2909,02909,100,"70 SILVER LAKE AV, PROVIDENCE, 02909",41.80705272,-71.46056269,Waste Collection ID,2 -5 Family,3,"$121,300.00 ",121300.00,"$4,093.88 ",4093.88
110-0331-0000,110-0331-0000,99 PRUDENCE AVE,Providence,RI,2909,02909,100,"99 PRUDENCE AV, PROVIDENCE, 02909",41.80650078,-71.46048982,Waste Collection ID,2 -5 Family,2,"$89,900.00 ",89900.00,"$3,034.16 ",3034.16
110-0343-0000,110-0343-0000,33 PRUDENCE AVE,Providence,RI,2909,02909,100,"33 PRUDENCE AV, PROVIDENCE, 02909",41.80733239,-71.46258481,Waste Collection ID,Single Family,1,"$120,700.00 ",120700.00,"$4,073.64 ",4073.64
110-0368-0000,110-0368-0000,145 ETHAN ST,Providence,RI,2909,02909,100,"145 ETHAN ST, PROVIDENCE, 02909",41.80595388,-71.46061496,Unconfirmed Vacated,Single Family,1,"$117,700.00 ",117700.00,"$3,972.40 ",3972.40
110-0371-0000,110-0371-0000,69 FARMINGTON AVE,Providence,RI,2909,02909,79,"70 FARMINGTON AV, PROVIDENCE, 02909",41.80614847,-71.4615164,City-owned Tax Sale,CI Vacant Land,0,"$18,700.00 ",18700.00,$687.24 ,687.24
110-0439-0000,110-0439-0000,18 LIBIA ST,Providence,RI,2909,02909,68.5,"14 LIBIA ST, PROVIDENCE, 02909",41.80531451,-71.46126653,City-owned Tax Sale,Residential Vacant Land,0,"$23,200.00 ",23200.00,$783.00 ,783.00
110-0449-0000,110-0449-0000,126 MOOREFIELD ST,Providence,RI,2909,02909,100,"126 MOOREFIELD ST, PROVIDENCE, 02909",41.80857015,-71.46131379,Waste Collection ID,Single Family,1,"$110,600.00 ",110600.00,"$3,732.76 ",3732.76
111-0010-0000,111-0010-0000,855 PLAINFIELD ST,Providence,RI,2909,02909,100,"855 PLAINFIELD ST, PROVIDENCE, 02909",41.80768759,-71.46408746,Waste Collection ID,Single Family,1,"$165,600.00 ",165600.00,"$3,187.80 ",3187.80
112-0054-0000,112-0054-0000,55 ALVERSON AVE,Providence,RI,2909,02909,100,"55 ALVERSON AV, PROVIDENCE, 02909",41.81474135,-71.45850086,Unconfirmed Vacated,2 - 5 Family,2,"$122,600.00 ",122600.00,"$4,137.76 ",4137.76
112-0061-0000,112-0061-0000,83 ALVERSON AVE,Providence,RI,2909,02909,100,"83 ALVERSON AV, PROVIDENCE, 02909",41.81567847,-71.45879549,Waste Collection ID,Single Family,1,"$126,300.00 ",126300.00,"$4,262.64 ",4262.64
112-0081-0000,112-0081-0000,482 HARTFORD AVE,Providence,RI,2909,02909,100,"482 HARTFORD AV, PROVIDENCE, 02909",41.81866749,-71.45989501,City-owned Tax Sale,Residential Vacant Land,0,"$16,300.00 ",16300.00,$550.16 ,550.16
112-0109-0000,112-0109-0000,70 ALVERSON AVE,Providence,RI,2909,02909,100,"70 ALVERSON AV, PROVIDENCE, 02909",41.81513683,-71.45918854,Waste Collection ID,Single Family,1,"$88,600.00 ",88600.00,"$2,990.28 ",2990.28
112-0129-0000,112-0129-0000,578 PLAINFIELD ST,Providence,RI,2909,02909,100,"578 PLAINFIELD ST, PROVIDENCE, 02909",41.81270651,-71.45792066,Waste Collection ID,Combination,2,"$123,800.00 ",123800.00,"$4,549.68 ",4549.68
112-0140-0000,112-0140-0000,121 LOWELL AVE,Providence,RI,2909,02909,100,"121 LOWELL AV, PROVIDENCE, 02909",41.81226488,-71.45820722,Waste Collection ID,2 -5 Family,3,"$114,700.00 ",114700.00,"$3,871.16 ",3871.16
112-0144-0000,112-0144-0000,141 LOWELL AVE,Providence,RI,2909,02909,100,"141 LOWELL AVE, PROVIDENCE",41.81269889,-71.45886659,Waste Collection ID,Combination,2,"$203,600.00 ",203600.00,"$7,482.32 ",7482.32
112-0248-0000,112-0248-0000,26 DANIEL AVE,Providence,RI,2909,02909,100,"26 DANIEL AV, PROVIDENCE, 02909",41.81199623,-71.45934357,Waste Collection ID,2 -5 Family,3,"$101,700.00 ",101700.00,"$1,957.76 ",1957.76
112-0378-0000,112-0378-0000,155 PETTEYS AVE,Providence,RI,2909,02909,100,"155 PETTEYS AV, PROVIDENCE, 02909",41.8173588,-71.46119108,Waste Collection ID,Single Family,1,"$122,100.00 ",122100.00,"$4,120.88 ",4120.88
113-0112-0000,113-0112-0000,107 OPHELIA ST,Providence,RI,2909,02909,100,"107 OPHELIA ST, PROVIDENCE, 02909",41.81970348,-71.46355331,Unconfirmed Vacated,2 - 5 Family,2,"$118,400.00 ",118400.00,"$3,996.00 ",3996.00
113-0133-0000,113-0133-0000,90 HILARITY ST,Providence,RI,2909,02909,100,"90 HILARITY ST, PROVIDENCE, 02909",41.82234637,-71.46248033,City-owned Tax Sale,Residential Vacant Land,0,"$15,400.00 ",15400.00,$519.76 ,519.76
113-0185-0000,113-0185-0000,36 BOWLET ST,Providence,RI,2909,02909,100,"36 BOWLET ST, PROVIDENCE",41.82010125,-71.46207745,Waste Collection ID,Single Family,1,"$94,300.00 ",94300.00,"$1,815.28 ",1815.28
113-0246-0000,113-0246-0000,157 GLENBRIDGE AVE,Providence,RI,2909,02909,100,"157 GLENBRIDGE AV, PROVIDENCE, 02909",41.82077811,-71.46116842,Unconfirmed Vacated,2 -5 Family,3,"$108,600.00 ",108600.00,"$3,665.28 ",3665.28
113-0377-0000,113-0377-0000,32 PONAGANSETT,Providence,RI,2909,02909,89.04,"32 PONAGANSETT AV, PROVIDENCE, 02909",41.81959607,-71.45869551,Waste Collection ID,2 -5 Family,2,"$86,500.00 ",86500.00,"$2,919.40 ",2919.40
113-0385-0000,113-0385-0000,39 Melissa St,Providence,RI,2909,02909,100,"39 MELISSA ST, PROVIDENCE, 02909",41.82016412,-71.46003677,Waste Collection ID,Single Family,1,"$103,100.00 ",103100.00,"$3,479.64 ",3479.64
114-0055-0000,114-0055-0000,71 CELIA ST,Providence,RI,2909,02909,68.49,"59 CELIA ST, PROVIDENCE, 02909",41.82166153,-71.46760696,City-owned Tax Sale,CI Vacant Land,0,"$19,000.00 ",19000.00,$698.28 ,698.28
114-0066-0000,114-0066-0000,68 Middleton St,Providence,RI,2905,02905,63,"60 MIDDLETON ST, PROVIDENCE",41.8216543,-71.46687283,City-owned Tax Sale,Residential Vacant Land,0,$700.00 ,700.00,$23.64 ,23.64
114-0101-0000,114-0101-0000,82 MIDDLETON ST,Providence,RI,2909,02909,100,"82 MIDDLETON ST, PROVIDENCE, 02909",41.82216758,-71.46672492,City-owned Tax Sale,CI Vacant Land,0,"$22,300.00 ",22300.00,$819.56 ,819.56
114-0132-0000,114-0132-0000,39 MIDDLETON ST,Providence,RI,2909,02909,100,"39 MIDDLETON ST, PROVIDENCE, 02909",41.82095814,-71.46671504,City-owned Tax Sale,Residential Vacant Land,0,"$14,600.00 ",14600.00,$492.76 ,492.76
114-0183-0000,114-0183-0000,111 STELLA ST,Providence,RI,2909,02909,100,"111 STELLA ST, PROVIDENCE, 02909",41.82337313,-71.46553791,City-owned Tax Sale,Residential Vacant Land,0,$100.00 ,100.00,$3.40 ,3.40
114-0366-0000,114-0366-0000,33 MARIA AVE,Providence,RI,2909,02909,63,"15 MARIA AVE, PROVIDENCE",41.82398617,-71.47038544,City-owned Tax Sale,Residential Vacant Land,0,"$6,100.00 ",6100.00,$205.88 ,205.88
114-0367-0000,114-0367-0000,37 MARIA AVE,Providence,RI,2909,02909,63,"15 MARIA AVE, PROVIDENCE",41.82398617,-71.47038544,City-owned Tax Sale,Residential Vacant Land,0,"$6,100.00 ",6100.00,$205.88 ,205.88
114-0368-0000,114-0368-0000,41 MARIA AVE,Providence,RI,2909,02909,63,"15 MARIA AVE, PROVIDENCE",41.82398617,-71.47038544,City-owned Tax Sale,Residential Vacant Land,0,"$4,000.00 ",4000.00,$135.00 ,135.00
114-0369-0000,114-0369-0000,45 MARIA AVE,Providence,RI,2909,02909,63,"15 MARIA AVE, PROVIDENCE",41.82398617,-71.47038544,City-owned Tax Sale,Residential Vacant Land,0,"$4,000.00 ",4000.00,$135.00 ,135.00
114-0370-0000,114-0370-0000,49 MARIA AVE,Providence,RI,2909,02909,63,"15 MARIA AVE, PROVIDENCE",41.82398617,-71.47038544,City-owned Tax Sale,Residential Vacant Land,0,"$4,000.00 ",4000.00,$135.00 ,135.00
115-0018-0000,115-0018-0000,31 Myra St,Providence,RI,2909,02909,100,"31 MYRA ST, PROVIDENCE, 02909",41.81606332,-71.46620816,Waste Collection ID,Single Family,1,"$125,200.00 ",125200.00,"$4,225.52 ",4225.52
115-0020-0000,115-0020-0000,228 KILLINGLY ST,Providence,RI,2909,02909,100,"228 KILLINGLY ST, PROVIDENCE, 02909",41.81609571,-71.46573836,Waste Collection ID,Single Family,1,"$117,800.00 ",117800.00,"$3,975.76 ",3975.76
115-0228-0000,115-0228-0000,658 HARTFORD AVE,Providence,RI,2909,02909,100,"658 HARTFORD AV, PROVIDENCE, 02909",41.81955304,-71.46691062,Waste Collection ID,Combination,1,"$131,400.00 ",131400.00,"$4,828.96 ",4828.96
115-0239-0000,115-0239-0000,640 HARTFORD AVE,Providence,RI,2909,02909,79,"641 HARTFORD AV, PROVIDENCE, 02909",41.81966446,-71.46597796,City-owned Tax Sale,CI Vacant Land,0,"$28,000.00 ",28000.00,"$1,029.00 ",1029.00
115-0334-0000,115-0334-0000,18 OPHELIA ST,Providence,RI,2909,02909,68.49,"12 OPHELIA ST, PROVIDENCE, 02909",41.81580081,-71.4632751,City-owned Tax Sale,Residential Vacant Land,0,"$14,400.00 ",14400.00,$486.00 ,486.00
115-0335-0000,115-0335-0000,20 OPHELIA ST,Providence,RI,2909,02909,68.49,"12 OPHELIA ST, PROVIDENCE, 02909",41.81580081,-71.4632751,City-owned Tax Sale,Residential Vacant Land,0,"$8,200.00 ",8200.00,$276.76 ,276.76
115-0336-0000,115-0336-0000,22 OPHELIA ST,Providence,RI,2909,02909,68.49,"30 OPHELIA ST, PROVIDENCE, 02909",41.816562,-71.46350607,City-owned Tax Sale,Residential Vacant Land,0,"$8,200.00 ",8200.00,$276.76 ,276.76
115-0341-0000,115-0341-0000,32 OPHELIA ST,Providence,RI,2909,02909,100,"32 OPHELIA ST, PROVIDENCE, 02909",41.81667162,-71.46354687,City-owned Tax Sale,Residential Vacant Land,0,"$11,400.00 ",11400.00,$384.76 ,384.76
115-0434-0000,115-0434-0000,586 HARTFORD AVE,Providence,RI,2909,02909,100,"586 HARTFORD AV, PROVIDENCE, 02909",41.81922013,-71.46381814,Waste Collection ID,Residential Vacant Land,3,"$46,500.00 ",46500.00,"$1,569.40 ",1569.40
115-0609-0000,115-0609-0000,24 OPHELIA ST,Providence,RI,2909,02909,79,"25 OPHELIA ST, PROVIDENCE, 02909",41.81659144,-71.46336471,City-owned Tax Sale,Residential Vacant Land,0,"$22,800.00 ",22800.00,$769.52 ,769.52
116-0083-0000,116-0083-0000,392 ACADEMY AVE,Providence,RI,2908,02908,100,"392 ACADEMY AV, PROVIDENCE, 02908",41.8355609,-71.44472757,Waste Collection ID,2 -5 Family,3,"$113,000.00 ",113000.00,"$3,813.76 ",3813.76
116-0147-0000,116-0147-0000,112 KIMBALL ST,Providence,RI,2909,02909,100,"112 KIMBALL ST, PROVIDENCE",41.83639933,-71.44901764,Unconfirmed Vacated,2 -5 Family,3,"$138,900.00 ",138900.00,"$4,687.88 ",4687.88
116-0336-0000,116-0336-0000,227 WHITFORD AVE,Providence,RI,2908,02908,68.49,"233 WHITFORD AV, PROVIDENCE, 02908",41.83870581,-71.44812092,City-owned Tax Sale,Residential Vacant Land,0,"$16,500.00 ",16500.00,$556.88 ,556.88
116-0373-0000,116-0373-0000,16 METROPOLITAN RD,Providence,RI,2909,02909,100,"16 METROPOLITAN RD, PROVIDENCE",41.83735464,-71.44756509,Waste Collection ID,2 -5 Family,2,"$125,800.00 ",125800.00,"$2,421.68 ",2421.68
116-0525-0000,116-0525-0000,71 Waller St,Providence,RI,2909,02909,100,"71 WALLER ST, PROVIDENCE",41.83485645,-71.45106496,Waste Collection ID,Single Family,1,"$128,200.00 ",128200.00,"$4,326.76 ",4326.76
116-0531-0000,116-0531-0000,9 CANONCHET ST,Providence,RI,2909,02909,100,"9 CANONCHET ST, PROVIDENCE",41.83564929,-71.45051747,Waste Collection ID,Single Family,1,"$169,300.00 ",169300.00,"$2,748.04 ",2748.04
116-0666-0000,116-0666-0000,22 WINTHROP AVE,Providence,RI,2908,02908,100,"22 WINTHROP AV, PROVIDENCE, 02908",41.83314439,-71.45165592,Unconfirmed Vacated,Single Family,1,"$121,400.00 ",121400.00,"$4,097.28 ",4097.28
116-0714-0000,116-0714-0000,622 Pleasant Valley Pkwy,Providence,RI,2908,02908,100,"622 PLEASANT VALLEY PKWY, PROVIDENCE, 02908",41.8357691,-71.44362532,Waste Collection ID,Single Family,1,"$163,900.00 ",163900.00,"$3,155.08 ",3155.08
